"id","start_date","loc","sub_loc_1","sub_loc_2","sub_loc_3","sub_loc_4","annualised_rental_price","contract_rental_price","rent_price_sqft_unit","rent_price_sqm_unit","unit_size","unit_size_sqm","unit_type","beds","views","maid","study","balcony","plot_size","plot_size_sqm","dev_ref","floor_level","streetname","end_date","evdnc_name","chiller_fee","furnished","utilities","no_cheques","comments","dev_name","rent_sequence"
"25278469","2026-03-06 00:00:00","Al Satwa","Jumeirah Garden City","Ilyemas Building","","","115000","115000.000000","107","1155.780000","1071","99.520000","Apartment","2","","","","Y","0","0.000000","","5","","2027-03-05 00:00:00","Rental Contracts","","","","","","Private Developer","Renewal"
"25198914","2026-03-06 00:00:00","Al Satwa","South Heights Tower","","","","81584","81584.000000","105","1131.700000","776","72.120000","Apartment","1","","","","","0","0.000000","","3","","2027-03-05 00:00:00","Rental Contracts","","","","","","","Renewal"
"24922707","2026-03-06 00:00:00","Al Satwa","Jumeirah Garden City","Al Khair","Al Khair 4","","107000","107000.000000","79","848.870000","1356","126.050000","Apartment","2","","","","Y","0","0.000000","","5","","2027-03-05 00:00:00","Rental Contracts","","","","","","","Renewal"
"25186771","2026-03-06 00:00:00","Al Satwa","Jumeirah Garden City","Noor Residence","","","130000","130000.000000","43","461.980000","3029","281.440000","Apartment","2","","","","Y","0","0.000000","","1","","2027-03-05 00:00:00","Rental Contracts","","","","","","","Renewal"
"25169697","2026-03-05 00:00:00","Al Satwa","","","","","37000","37000.000000","0","0.000000","0","0.000000","Apartment","s","","","","","0","0.000000","","","","2027-03-04 00:00:00","Rental Contracts","","","","","","","Renewal"
"25234004","2026-03-05 00:00:00","Al Satwa","Meral Building","","","","75600","75600.000000","73","780.990000","1041","96.800000","Apartment","2","","","","Y","0","0.000000","","2","","2027-03-04 00:00:00","Rental Contracts","","","","","","","Renewal"
"25283685","2026-03-05 00:00:00","Al Satwa","Jumairah Garden 1","","","","58323","58323.000000","70","756.070000","830","77.140000","Apartment","1","","","","Y","0","0.000000","","4","","2027-03-04 00:00:00","Rental Contracts","","","","","","","Renewal"
"25297007","2026-03-05 00:00:00","Al Satwa","Jumeirah Garden City","Solaire 16","","","58000","58000.000000","109","1175.990000","531","49.320000","Apartment","s","","","","","0","0.000000","","6","","2027-03-04 00:00:00","Rental Contracts","","","","","","","Renewal"
"25214333","2026-03-05 00:00:00","Al Satwa","Jumeirah Garden City","Solaire 14","","","58000","58000.000000","81","871.920000","716","66.540000","Apartment","s","","","","Y","0","0.000000","","1","","2027-03-04 00:00:00","Rental Contracts","","","","","","","Renewal"
"25271970","2026-03-05 00:00:00","Al Satwa","Jumeirah Garden City","Elysium","Elysium 1","","67080","67080.000000","76","817.250000","883","82.080000","Apartment","1","","","","Y","0","0.000000","","5","","2027-03-04 00:00:00","Rental Contracts","","","","","","","Renewal"
"25276335","2026-03-05 00:00:00","Al Satwa","Jumeirah Garden City","The Flagship Three","","","120000","120000.000000","136","1461.280000","883","82.120000","Apartment","1","","","","Y","0","0.000000","","1","","2027-03-04 00:00:00","Rental Contracts","","","","","","","New"
"25263563","2026-03-05 00:00:00","Al Satwa","Jumairah Garden 1","","","","80000","80000.000000","96","1036.400000","830","77.190000","Apartment","1","","","","Y","0","0.000000","","8","","2027-03-04 00:00:00","Rental Contracts","","","","","","","New"
"25262565","2026-03-05 00:00:00","Al Satwa","","","","","60000","60000.000000","99","1067.430000","605","56.230000","Apartment","1","","","","","0","0.000000","","","","2027-03-04 00:00:00","Rental Contracts","","","","","","","New"
"25276396","2026-03-05 00:00:00","Al Satwa","Jumeirah Garden City","Jumeirah Garden Building 4","","","105000","105000.000000","83","890.890000","1268","117.860000","Apartment","2","","","","Y","0","0.000000","","8","","2027-03-04 00:00:00","Rental Contracts","","","","","","","New"
"25129711","2026-03-05 00:00:00","Al Satwa","Jumeirah Garden City","Al Khair","Al Khair 1","","82000","82000.000000","84","908.990000","971","90.260000","Apartment","1","","","","Y","0","0.000000","","4","","2027-03-04 00:00:00","Rental Contracts","","","","","","","Renewal"
"25284727","2026-03-04 00:00:00","Al Satwa","Jumeirah Garden City","Elysium","Elysium 1","","95400","95400.000000","76","820.150000","1252","116.320000","Apartment","2","","","","Y","0","0.000000","","6","","2027-03-03 00:00:00","Rental Contracts","","","","","","","Renewal"
"25298361","2026-03-04 00:00:00","Al Satwa","South Heights Tower","","","","80849","80849.000000","104","1121.030000","776","72.120000","Apartment","1","","","","","0","0.000000","","10","","2027-03-03 00:00:00","Rental Contracts","","","","","","","Renewal"
"25176511","2026-03-04 00:00:00","Al Satwa","South Heights Tower","","","","80849","80849.000000","104","1121.500000","776","72.120000","Apartment","1","","","","","0","0.000000","","10","","2027-03-03 00:00:00","Rental Contracts","","","","","","","Renewal"
"25297669","2026-03-03 00:00:00","Al Satwa","Jumeirah Garden City","Al Fahad 9 Building","","","63000","63000.000000","79","849.290000","798","74.180000","Apartment","1","","","","","0","0.000000","","5","","2027-03-02 00:00:00","Rental Contracts","","","","","","Ali Ahmed Mohammad Alhabbai","Renewal"
"25289790","2026-03-03 00:00:00","Al Satwa","","","","","52500","52500.000000","150","1619.370000","349","32.500000","Apartment","1","","","","N","0","0.000000","","G","","2027-03-02 00:00:00","Rental Contracts","","","","","","","New"
"25174099","2026-03-03 00:00:00","Al Satwa","South Heights Tower","","","","108150","108150.000000","76","813.520000","1431","132.900000","Apartment","2","","","","","0","0.000000","","10","","2027-03-02 00:00:00","Rental Contracts","","","","","","","Renewal"
"25206897","2026-03-03 00:00:00","Al Satwa","South Heights Tower","","","","102900","102900.000000","74","795.390000","1393","129.370000","Apartment","2","","","","","0","0.000000","","10","","2027-03-02 00:00:00","Rental Contracts","","","","","","","Renewal"
"25200842","2026-03-03 00:00:00","Al Satwa","South Heights Tower","","","","168000","168000.000000","86","925.470000","1954","181.510000","Apartment","3","","","","","0","0.000000","","9","","2027-03-02 00:00:00","Rental Contracts","","","","","","","Renewal"
"25173969","2026-03-03 00:00:00","Al Satwa","South Heights Tower","","","","101850","101850.000000","73","787.030000","1393","129.370000","Apartment","2","","","","","0","0.000000","","9","","2027-03-02 00:00:00","Rental Contracts","","","","","","","Renewal"
"25245925","2026-03-03 00:00:00","Al Satwa","South Heights Tower","","","","80849","80849.000000","89","956.000000","910","84.570000","Apartment","1","","","","","0","0.000000","","9","","2027-03-02 00:00:00","Rental Contracts","","","","","","","Renewal"
"25296877","2026-03-03 00:00:00","Al Satwa","Central 1 Dubai 4","","","","77000","77000.000000","124","1337.730000","620","57.560000","Apartment","1","","","","","0","0.000000","","1","","2027-03-02 00:00:00","Rental Contracts","","","","","","","New"
"25251831","2026-03-03 00:00:00","Al Satwa","South Heights Tower","","","","81899","81899.000000","81","874.240000","1008","93.680000","Apartment","1","","","","","0","0.000000","","9","","2027-03-02 00:00:00","Rental Contracts","","","","","","","Renewal"
"25281341","2026-03-02 00:00:00","Al Satwa","Central 1 Dubai 4","","","","77000","77000.000000","124","1337.730000","619","57.560000","Apartment","1","","","","Y","0","0.000000","","1","","2027-03-01 00:00:00","Rental Contracts","","","","","","","New"
"25294715","2026-03-02 00:00:00","Al Satwa","South Heights Tower","","","","174000","174000.000000","89","958.520000","1954","181.510000","Apartment","3","","","","","0","0.000000","","20","","2027-03-01 00:00:00","Rental Contracts","","","","","","","Renewal"
"25224588","2026-03-02 00:00:00","Al Satwa","South Heights Tower","","","","99750","99750.000000","74","792.420000","1355","125.840000","Apartment","2","","","","","0","0.000000","","3","","2027-03-01 00:00:00","Rental Contracts","","","","","","","Renewal"
"25176001","2026-03-02 00:00:00","Al Satwa","Jumeirah Garden City","Ilyemas Building","","","80000","80000.000000","120","1290.950000","667","61.970000","Apartment","1","","","","Y","0","0.000000","","3","","2027-03-01 00:00:00","Rental Contracts","","","","","","Private Developer","Renewal"
"25296612","2026-03-02 00:00:00","Al Satwa","","","","","80000","80000.000000","0","0.000000","0","0.000000","Retail","","","","","","0","0.000000","","","","2027-03-01 00:00:00","Rental Contracts","","","","","","","Renewal"
"24985857","2026-03-01 00:00:00","Al Satwa","Central 1 Dubai 4","","","","70000","70000.000000","115","1239.160000","608","56.520000","Apartment","1","","","","Y","0","0.000000","","2","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25231108","2026-03-01 00:00:00","Al Satwa","","","","","105000","105000.000000","493","5303.030000","213","19.800000","Retail","","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25279749","2026-03-01 00:00:00","Al Satwa","Al Tayer Building","","","","47000","47000.000000","188","2025.860000","250","23.200000","Apartment","s","","","","","0","0.000000","","2","","2027-02-28 00:00:00","Rental Contracts","","","","","","","New"
"25231112","2026-03-01 00:00:00","Al Satwa","","","","","85000","85000.000000","506","5448.720000","168","15.600000","Retail","","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25238281","2026-03-01 00:00:00","Al Satwa","","","","","85000","85000.000000","395","4250.000000","215","20.000000","Retail","","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25238282","2026-03-01 00:00:00","Al Satwa","","","","","85000","85000.000000","395","4256.380000","215","20.000000","Retail","","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25131536","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Dhana 1","","","100000","100000.000000","71","762.310000","1412","131.220000","Apartment","2","","","","","0","0.000000","","1","","2027-02-28 00:00:00","Rental Contracts","","","","","","","New"
"25255953","2026-03-01 00:00:00","Al Satwa","","","","","140000","140000.000000","1261","13579.050000","111","10.310000","Retail","","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25229331","2026-03-01 00:00:00","Al Satwa","South Heights Tower","","","","166000","166000.000000","85","914.550000","1954","181.510000","Apartment","3","","","","","0","0.000000","","5","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25273110","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Ilyemas Building","","","85000","85000.000000","97","1041.410000","878","81.620000","Apartment","1","","","","Y","0","0.000000","","3","","2027-02-28 00:00:00","Rental Contracts","","","","","","Private Developer","Renewal"
"25205786","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Dhana 1","","","78829","78829.000000","56","600.740000","1412","131.220000","Apartment","2","","","","","0","0.000000","","7","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25232414","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Jumeirah Garden Building 2","","","75000","75000.000000","87","940.910000","858","79.750000","Apartment","1","","","","Y","0","0.000000","","6","","2027-02-28 00:00:00","Rental Contracts","","","","","","BUILDING CO. (BEST) L.L.C.","New"
"25264418","2026-03-01 00:00:00","Al Satwa","","","","","38000","38000.000000","168","1809.520000","226","21.000000","Retail","","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25285923","2026-03-01 00:00:00","Al Satwa","","","","","70000","70000.000000","315","3394.760000","222","20.650000","Retail","","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25291557","2026-03-01 00:00:00","Al Satwa","","","","","58925","62961.000000","251","2706.210000","235","21.830000","Retail","","","","","","0","0.000000","","","","2027-03-25 00:00:00","Rental Contracts","","","","","","","Renewal"
"25291558","2026-03-01 00:00:00","Al Satwa","","","","","49639","53039.000000","251","2706.180000","198","18.390000","Retail","","","","","","0","0.000000","","","","2027-03-25 00:00:00","Rental Contracts","","","","","","","Renewal"
"25291816","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","The Flagship Two","","","162000","162000.000000","120","1294.450000","1347","125.150000","Apartment","2","","","","Y","0","0.000000","","2","","2027-02-28 00:00:00","Rental Contracts","","","","","","","New"
"25291817","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","The Flagship Two","","","125000","125000.000000","124","1338.760000","1005","93.370000","Apartment","1","","","","Y","0","0.000000","","3","","2027-02-28 00:00:00","Rental Contracts","","","","","","","New"
"25243434","2026-03-01 00:00:00","Al Satwa","","","","","65500","65500.000000","260","2797.950000","252","23.420000","Retail","","","","","N","0","0.000000","","G","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25253171","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Jumeirah Garden Building 5","","","79348","40000.000000","98","1050.170000","817","75.970000","Apartment","1","","","","Y","0","0.000000","","3","","2026-08-31 00:00:00","Rental Contracts","","","","","","","Renewal"
"25197364","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Solaire 15\t","","","77700","77700.000000","87","936.600000","893","83.000000","Apartment","2","","","","N","0","0.000000","","3","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25278773","2026-03-01 00:00:00","Al Satwa","","","","","57000","57000.000000","104","1119.620000","548","50.920000","Apartment","1","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25276224","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Jumeirah Garden Building 3","","","58322","58322.000000","67","719.940000","871","81.010000","Apartment","1","","","","Y","0","0.000000","","3","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25228864","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Noor Residence","","","68723","68723.000000","83","897.750000","824","76.600000","Apartment","1","","","","Y","0","0.000000","","4","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25156420","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Alhamd Building","","","108000","108000.000000","83","896.190000","1297","120.510000","Apartment","2","","","","Y","0","0.000000","","5","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25179718","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Dhana 1","","","77000","77000.000000","82","880.810000","941","87.450000","Apartment","1","","","","","0","0.000000","","7","","2027-02-28 00:00:00","Rental Contracts","","","","","","","New"
"25297233","2026-03-01 00:00:00","Al Satwa","Al Fattan Downtown Towers","","","","40000","40000.000000","310","3333.330000","129","12.000000","Office","","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25293138","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Paradise Residence","","","108151","108151.000000","65","704.250000","1653","153.560000","Apartment","2","","","","","0","0.000000","","1","","2027-02-28 00:00:00","Rental Contracts","","","","","","Faeq Ahmed Khalaf Alfattil","Renewal"
"25277012","2026-03-01 00:00:00","Al Satwa","","","","","68000","68000.000000","374","4021.290000","182","16.910000","Retail","","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25288287","2026-03-01 00:00:00","Al Satwa","Square 334","","","","66150","66150.000000","56","600.380000","1186","110.210000","Apartment","2","","","","Y","0","0.000000","","5","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25110373","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","API Du West Residence","","","126000","126000.000000","71","761.970000","1779","165.360000","Apartment","3","","","","N","0","0.000000","","5","","2027-02-28 00:00:00","Rental Contracts","","","","","","API","Renewal"
"25244519","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Dhana 1","","","75000","75000.000000","80","857.930000","941","87.450000","Apartment","1","","","","","0","0.000000","","2","","2027-02-28 00:00:00","Rental Contracts","","","","","","","New"
"25292651","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Alhamd Building","","","120000","120000.000000","94","1016.600000","1270","118.040000","Apartment","2","","","","N","0","0.000000","","7","","2027-02-28 00:00:00","Rental Contracts","","","","","","","New"
"25259374","2026-03-01 00:00:00","Al Satwa","Al Tayer Building","","","","80000","80000.000000","129","1388.410000","620","57.620000","Apartment","1","","","","","0","0.000000","","3","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25255791","2026-03-01 00:00:00","Al Satwa","","","","","55000","55000.000000","85","913.620000","648","60.190000","Apartment","1","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25231988","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Dhana 1","","","78829","78829.000000","56","600.510000","1413","131.310000","Apartment","2","","","","","0","0.000000","","4","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25250167","2026-03-01 00:00:00","Al Satwa","Al Ameri Building","","","","37800","37800.000000","106","1143.030000","355","33.070000","Apartment","s","","","","N","0","0.000000","","1","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25231992","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Dhana 1","","","54142","54142.000000","56","602.050000","968","89.960000","Apartment","1","","","","","0","0.000000","","4","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25282943","2026-03-01 00:00:00","Al Satwa","","","","","38000","38000.000000","184","1985.370000","206","19.140000","Retail","","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","","New"
"25284481","2026-03-01 00:00:00","Al Satwa","Eden House","","","","81034","81034.000000","116","1246.100000","700","65.000000","Office","","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","H&H Development","Renewal"
"25289096","2026-03-01 00:00:00","Al Satwa","","","","","55000","55000.000000","181","1947.590000","304","28.240000","Retail","","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25297033","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Kasco Residence 1","","","105000","105000.000000","78","836.050000","1352","125.590000","Apartment","2","","","","","0","0.000000","","7","","2027-02-28 00:00:00","Rental Contracts","","","","","","Kasco Properties","New"
"25293201","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Asas Garden City 2","","","90000","90000.000000","105","1132.360000","855","79.480000","Apartment","1","","","","Y","0","0.000000","","2","","2027-02-28 00:00:00","Rental Contracts","","","","","","Asas Holding","New"
"25246100","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Jumeirah Garden Building 4","","","100000","100000.000000","82","887.390000","1213","112.730000","Apartment","2","","","","Y","0","0.000000","","7","","2027-02-28 00:00:00","Rental Contracts","","","","","","","New"
"25144212","2026-03-01 00:00:00","Al Satwa","Al Tayer Building","","","","46000","46000.000000","153","1648.750000","300","27.900000","Apartment","s","","","","","0","0.000000","","1","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25298584","2026-03-01 00:00:00","Al Satwa","Eden House","","","","376190","376190.000000","209","2246.450000","1803","167.460000","Apartment","3","","","","","0","0.000000","","7","","2027-02-28 00:00:00","Rental Contracts","","","","","","H&H Development","New"
"25250202","2026-03-01 00:00:00","Al Satwa","","","","","26000","26000.000000","0","0.000000","0","0.000000","Apartment","s","","","","","0","0.000000","","","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25287580","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Paradise Residence","","","79500","79500.000000","103","1107.090000","773","71.830000","Apartment","1","","","","","0","0.000000","","1","","2027-02-28 00:00:00","Rental Contracts","","","","","","Faeq Ahmed Khalaf Alfattil","Renewal"
"25279389","2026-03-01 00:00:00","Al Satwa","","","","","119823","130000.000000","153","1645.570000","786","73.000000","Retail","","","","","","0","0.000000","","","","2027-03-31 00:00:00","Rental Contracts","","","","","","","New"
"25246375","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Elysium","Elysium 1","","64639","64639.000000","79","847.500000","821","76.330000","Apartment","1","","","","Y","0","0.000000","","7","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25248942","2026-03-01 00:00:00","Al Satwa","Al Ameri Building","","","","38000","38000.000000","110","1185.650000","345","32.140000","Apartment","s","","","","N","0","0.000000","","1","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25276346","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Jumeirah Garden Building 3","","","58322","58322.000000","70","756.050000","830","77.140000","Apartment","1","","","","Y","0","0.000000","","1","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25258954","2026-03-01 00:00:00","Al Satwa","Al Tayer Building","","","","70000","70000.000000","108","1158.940000","650","60.400000","Apartment","1","","","","","0","0.000000","","1","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25157579","2026-03-01 00:00:00","Al Satwa","","","","","43000","43000.000000","0","0.000000","0","0.000000","Apartment","1","","","","N","0","0.000000","","2","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25261263","2026-03-01 00:00:00","Al Satwa","Jumairah Garden 1","","","","74800","74800.000000","60","645.660000","1247","115.890000","Apartment","2","","","","Y","0","0.000000","","2","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25254874","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Ahmad Mohd Bin Shafar Building 2","","","90000","90000.000000","79","852.190000","1136","105.610000","Apartment","2","","","","Y","0","0.000000","","1","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25254877","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Ahmad Mohd Bin Shafar Building 2","","","90000","90000.000000","79","852.190000","1136","105.610000","Apartment","2","","","","Y","0","0.000000","","3","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25289694","2026-03-01 00:00:00","Al Satwa","Adaire 1","","","","73500","73500.000000","86","930.380000","850","79.000000","Apartment","1","","","","","0","0.000000","","5","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"24822753","2026-03-01 00:00:00","Al Satwa","","","","","2000","2000.000000","1","6.010000","3584","333.000000","Office","","","","","N","0","0.000000","","2","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25228769","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Jumeirah Garden Building 3","","","60500","60500.000000","73","787.150000","827","76.860000","Apartment","1","","","","Y","0","0.000000","","5","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25288423","2026-03-01 00:00:00","Al Satwa","Adaire 1","","","","110000","110000.000000","85","916.670000","1292","120.000000","Apartment","2","","","","","0","0.000000","","1","","2027-02-28 00:00:00","Rental Contracts","","","","","","","New"
"25078248","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Ilyemas Building","","","85000","85000.000000","100","1072.560000","853","79.260000","Apartment","1","","","","Y","0","0.000000","","5","","2027-02-28 00:00:00","Rental Contracts","","","","","","Private Developer","Renewal"
"25243626","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Jumeirah Garden Building 2","","","98000","98000.000000","76","822.220000","1283","119.250000","Apartment","2","","","","Y","0","0.000000","","6","","2027-02-28 00:00:00","Rental Contracts","","","","","","BUILDING CO. (BEST) L.L.C.","New"
"25276139","2026-03-01 00:00:00","Al Satwa","Jumairah Garden 1","","","","57960","57960.000000","60","649.780000","960","89.200000","Apartment","1","","","","Y","0","0.000000","","3","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
"25129710","2026-03-01 00:00:00","Al Satwa","Jumeirah Garden City","Al Khair","Al Khair 1","","78000","78000.000000","81","871.800000","963","89.550000","Apartment","1","","","","Y","0","0.000000","","2","","2027-02-28 00:00:00","Rental Contracts","","","","","","","Renewal"
